word,count,probability
future,25,0.0016281341582546401
futures,6,0.00039075219798111367
gain,1,6.512536633018561e-05
garrison,1,6.512536633018561e-05
generality,1,6.512536633018561e-05
generalization,5,0.00032562683165092806
generalizations,6,0.00039075219798111367
generations,2,0.00013025073266037122
genuine,2,0.00013025073266037122
genuinely-empirical,1,6.512536633018561e-05
geography,1,6.512536633018561e-05
geology,1,6.512536633018561e-05
geometry,5,0.00032562683165092806
ghost,2,0.00013025073266037122
ghost-stories,1,6.512536633018561e-05
glance,1,6.512536633018561e-05
glasses,1,6.512536633018561e-05
globe,1,6.512536633018561e-05
goals,1,6.512536633018561e-05
goodwill,1,6.512536633018561e-05
govern,2,0.00013025073266037122
gradation,5,0.00032562683165092806
gradations,1,6.512536633018561e-05
gradually,4,0.00026050146532074245
grain,1,6.512536633018561e-05
granted,5,0.00032562683165092806
grapple,1,6.512536633018561e-05
grasp,1,6.512536633018561e-05
gratefully,1,6.512536633018561e-05
gratuitous,1,6.512536633018561e-05
gravely,1,6.512536633018561e-05
gravitation,6,0.00039075219798111367
greatly,2,0.00013025073266037122
greatness,5,0.00032562683165092806
green,5,0.00032562683165092806
greens,1,6.512536633018561e-05
greeny-blue,1,6.512536633018561e-05
gross,3,0.00019537609899055683
ground,10,0.0006512536633018561
groundless,1,6.512536633018561e-05
grounds,11,0.0007163790296320417
grow,1,6.512536633018561e-05
growing,1,6.512536633018561e-05
grown,2,0.00013025073266037122
growth,2,0.00013025073266037122
guarantee,6,0.00039075219798111367
guard,2,0.00013025073266037122
guarded,1,6.512536633018561e-05
guide,1,6.512536633018561e-05
habit,6,0.00039075219798111367
habits,1,6.512536633018561e-05
habitual,1,6.512536633018561e-05
habitually,1,6.512536633018561e-05
hair-splitting,1,6.512536633018561e-05
hallucinations,2,0.00013025073266037122
halved,2,0.00013025073266037122
halves,1,6.512536633018561e-05
hand,7,0.0004558775643112992
handbooks,1,6.512536633018561e-05
happen,8,0.0005210029306414849
happened,6,0.00039075219798111367
happiness,1,6.512536633018561e-05
hard,9,0.0005861282969716704
hardness,6,0.00039075219798111367
hardnesses,1,6.512536633018561e-05
harm,1,6.512536633018561e-05
harmless,1,6.512536633018561e-05
harmonious,3,0.00019537609899055683
harmonize,2,0.00013025073266037122
harmony,1,6.512536633018561e-05
hates,1,6.512536633018561e-05
hatred,1,6.512536633018561e-05
hatreds,1,6.512536633018561e-05
head,5,0.00032562683165092806
hear,10,0.0006512536633018561
heard,4,0.00026050146532074245
hearing,4,0.00026050146532074245
hears,2,0.00013025073266037122
heartbeats,1,6.512536633018561e-05
heat,2,0.00013025073266037122
heaven,1,6.512536633018561e-05
heavens,1,6.512536633018561e-05
held,17,0.0011071312276131552
helpful,1,6.512536633018561e-05
heretofore,1,6.512536633018561e-05
hesitatingly,1,6.512536633018561e-05
hides,1,6.512536633018561e-05
hierarchy,2,0.00013025073266037122
highly,4,0.00026050146532074245
hills,1,6.512536633018561e-05
hinder,1,6.512536633018561e-05
historian,1,6.512536633018561e-05
historic,1,6.512536633018561e-05
historical,2,0.00013025073266037122
historically,1,6.512536633018561e-05
history,3,0.00019537609899055683
hitherto,8,0.0005210029306414849
hold,11,0.0007163790296320417
holder,4,0.00026050146532074245
holds,5,0.00032562683165092806
honour,1,6.512536633018561e-05
hoofs,1,6.512536633018561e-05
hooks,2,0.00013025073266037122
hope,10,0.0006512536633018561
hoped,1,6.512536633018561e-05
hopeless,1,6.512536633018561e-05
hopes,3,0.00019537609899055683
horrors,1,6.512536633018561e-05
horse,2,0.00013025073266037122
host,1,6.512536633018561e-05
hostile,2,0.00013025073266037122
hot,1,6.512536633018561e-05
hour,2,0.00013025073266037122
house,3,0.00019537609899055683
houses,2,0.00013025073266037122
however--which,1,6.512536633018561e-05
human,14,0.0009117551286225985
hundreds,1,6.512536633018561e-05
hunger,3,0.00019537609899055683
hungry,2,0.00013025073266037122
hypertext,1,6.512536633018561e-05
hypotheses,7,0.0004558775643112992
hypothesis,5,0.00032562683165092806
hypothetical,3,0.00019537609899055683
i.e,16,0.0010420058612829698
idea,29,0.0018886356235753826
idealism,5,0.00032562683165092806
idealists,4,0.00026050146532074245
ideas,36,0.002344513187886682
ideas'--i.e,1,6.512536633018561e-05
identical,5,0.00032562683165092806
identification,1,6.512536633018561e-05
identify,2,0.00013025073266037122
identity,1,6.512536633018561e-05
ignorance,1,6.512536633018561e-05
ignorant,1,6.512536633018561e-05
illumination,1,6.512536633018561e-05
illusoriness,1,6.512536633018561e-05
illusory,1,6.512536633018561e-05
illustrated,1,6.512536633018561e-05
illustrates,2,0.00013025073266037122
illustration,6,0.00039075219798111367
illustrations,1,6.512536633018561e-05
image,8,0.0005210029306414849
imagination,7,0.0004558775643112992
imagine,6,0.00039075219798111367
imagined,2,0.00013025073266037122
imagining,2,0.00013025073266037122
immutable,1,6.512536633018561e-05
impaired,1,6.512536633018561e-05
impairs,1,6.512536633018561e-05
impartial,1,6.512536633018561e-05
impartiality,3,0.00019537609899055683
impartially,1,6.512536633018561e-05
impenetrable,1,6.512536633018561e-05
imperceptible,2,0.00013025073266037122
impersonal,1,6.512536633018561e-05
implied,5,0.00032562683165092806
implies,4,0.00026050146532074245
imply,2,0.00013025073266037122
impose,1,6.512536633018561e-05
imposed,2,0.00013025073266037122
impossibility,5,0.00032562683165092806
impossible,15,0.0009768804949527841
impression,1,6.512536633018561e-05
imprisoned,1,6.512536633018561e-05
improbable,3,0.00019537609899055683
inaccurate,1,6.512536633018561e-05
inadequate,2,0.00013025073266037122
incapable,8,0.0005210029306414849
inclination,1,6.512536633018561e-05
inclined,2,0.00013025073266037122
include,3,0.00019537609899055683
included,10,0.0006512536633018561
includes,1,6.512536633018561e-05
including,8,0.0005210029306414849
incoherent,2,0.00013025073266037122
incompatible,1,6.512536633018561e-05
incomplete,9,0.0005861282969716704
incompleteness,3,0.00019537609899055683
inconceivable,2,0.00013025073266037122
inconsistencies,1,6.512536633018561e-05
inconsistency,1,6.512536633018561e-05
inconsistent,2,0.00013025073266037122
increase,1,6.512536633018561e-05
increased,3,0.00019537609899055683
increases,2,0.00013025073266037122
increasing,1,6.512536633018561e-05
incredulous,1,6.512536633018561e-05
indefinite,2,0.00013025073266037122
indefinitely,1,6.512536633018561e-05
indemnify,1,6.512536633018561e-05
independence,1,6.512536633018561e-05
independent,19,0.0012373819602735266
independently,10,0.0006512536633018561
indestructible,1,6.512536633018561e-05
indicating,1,6.512536633018561e-05
indifferent,2,0.00013025073266037122
indirectly,2,0.00013025073266037122
individual,6,0.00039075219798111367
individually,2,0.00013025073266037122
indubitable,5,0.00032562683165092806
induction,16,0.0010420058612829698
inductive,19,0.0012373819602735266
inevitable,1,6.512536633018561e-05
inexplicable,1,6.512536633018561e-05
infallibility,1,6.512536633018561e-05
infallible,3,0.00019537609899055683
infancy,1,6.512536633018561e-05
infected,1,6.512536633018561e-05
infer,5,0.00032562683165092806
inference,15,0.0009768804949527841
inferences,5,0.00032562683165092806
inferred,10,0.0006512536633018561
inferring,1,6.512536633018561e-05
infinite,8,0.0005210029306414849
infinitely,3,0.00019537609899055683
infinitesimal,1,6.512536633018561e-05
infinitum,1,6.512536633018561e-05
infinity,2,0.00013025073266037122
inflected,1,6.512536633018561e-05
inflections,1,6.512536633018561e-05
influence,1,6.512536633018561e-05
infringed,1,6.512536633018561e-05
infringement,1,6.512536633018561e-05
inhabitants,1,6.512536633018561e-05
inhabited,1,6.512536633018561e-05
inherent,1,6.512536633018561e-05
innate,4,0.00026050146532074245
innocent,1,6.512536633018561e-05
innumerable,4,0.00026050146532074245
inoperative,1,6.512536633018561e-05
inquire,1,6.512536633018561e-05
inquired,1,6.512536633018561e-05
inquiry,4,0.00026050146532074245
insistence,2,0.00013025073266037122
insistent,1,6.512536633018561e-05
insoluble,1,6.512536633018561e-05
inspiration,1,6.512536633018561e-05
instance,34,0.0022142624552263105
instances,21,0.0013676326929338977
instants,1,6.512536633018561e-05
instinctive,12,0.0007815043959622273
instinctively,3,0.00019537609899055683
instincts,1,6.512536633018561e-05
instrument,1,6.512536633018561e-05
insubstantial,1,6.512536633018561e-05
integers,6,0.00039075219798111367
intellect,5,0.00032562683165092806
intellectual,3,0.00019537609899055683
intelligent,1,6.512536633018561e-05
intend,1,6.512536633018561e-05
intended,1,6.512536633018561e-05
intently,1,6.512536633018561e-05
interact,1,6.512536633018561e-05
interaction,2,0.00013025073266037122
interfere,2,0.00013025073266037122
interferes,1,6.512536633018561e-05
intermediary,1,6.512536633018561e-05
intermediate,2,0.00013025073266037122
internal,1,6.512536633018561e-05
interpret,1,6.512536633018561e-05
interpretation,2,0.00013025073266037122
interpreted,1,6.512536633018561e-05
interrelation,1,6.512536633018561e-05
interrupted,1,6.512536633018561e-05
intervening,2,0.00013025073266037122
intrinsic,9,0.0005861282969716704
intrinsically,4,0.00026050146532074245
introduce,1,6.512536633018561e-05
introspection,3,0.00019537609899055683
intuitive,22,0.0014327580592640833
intuitively,1,6.512536633018561e-05
invalidity,1,6.512536633018561e-05
invent,2,0.00013025073266037122
invented,1,6.512536633018561e-05
inventing,1,6.512536633018561e-05
inventions,1,6.512536633018561e-05
investigation,2,0.00013025073266037122
investigations,1,6.512536633018561e-05
invites,1,6.512536633018561e-05
involve,15,0.0009768804949527841
involved,17,0.0011071312276131552
involved--at,1,6.512536633018561e-05
involved--in,1,6.512536633018561e-05
involves,8,0.0005210029306414849
involving,6,0.00039075219798111367
iron,5,0.00032562683165092806
irrefutable,1,6.512536633018561e-05
irrelevant,5,0.00032562683165092806
isolated,2,0.00013025073266037122
isolation,1,6.512536633018561e-05
issue,2,0.00013025073266037122
it--I,1,6.512536633018561e-05
it--theoretically,1,6.512536633018561e-05
"itself',(1",1,6.512536633018561e-05
jealousy,1,6.512536633018561e-05
joint,1,6.512536633018561e-05
judge,13,0.0008466297622924129
judged,2,0.00013025073266037122
judgement,40,0.0026050146532074245
judgements,23,0.001497883425594269
judges,5,0.00032562683165092806
judging,11,0.0007163790296320417
justice,6,0.00039075219798111367
justification,3,0.00019537609899055683
justified,4,0.00026050146532074245
justify,3,0.00019537609899055683
justly,1,6.512536633018561e-05
keeping,2,0.00013025073266037122
kennen,1,6.512536633018561e-05
killed,1,6.512536633018561e-05
kinds,11,0.0007163790296320417
knits,1,6.512536633018561e-05
knitting,2,0.00013025073266037122
knives,1,6.512536633018561e-05
knowable,1,6.512536633018561e-05
knowing,14,0.0009117551286225985
knowledge,293,0.019081732334744382
knowledge--far,1,6.512536633018561e-05
knowledge--knowledge,1,6.512536633018561e-05
knuckles,2,0.00013025073266037122
labours,2,0.00013025073266037122
laid,2,0.00013025073266037122
language,2,0.00013025073266037122
lapse,1,6.512536633018561e-05
larger,1,6.512536633018561e-05
late,6,0.00039075219798111367
launched,1,6.512536633018561e-05
law,53,0.003451644415499837
laws,32,0.0020840117225659396
lay,1,6.512536633018561e-05
lead,3,0.00019537609899055683
leads,2,0.00013025073266037122
learn,7,0.0004558775643112992
learning,3,0.00019537609899055683
learnt,1,6.512536633018561e-05
leaves,3,0.00019537609899055683
leaving,1,6.512536633018561e-05
led,14,0.0009117551286225985
left,9,0.0005861282969716704
legal,2,0.00013025073266037122
legally,1,6.512536633018561e-05
legitimately,1,6.512536633018561e-05
less--from,1,6.512536633018561e-05
letters,3,0.00019537609899055683
level,1,6.512536633018561e-05
liability,2,0.00013025073266037122
liable,4,0.00026050146532074245
liberating,1,6.512536633018561e-05
liberation,1,6.512536633018561e-05
liberator,1,6.512536633018561e-05
liberty,1,6.512536633018561e-05
library,1,6.512536633018561e-05
license,5,0.00032562683165092806
licensed,1,6.512536633018561e-05
lies,1,6.512536633018561e-05
lieu,2,0.00013025073266037122
life,30,0.0019537609899055682
life--which,1,6.512536633018561e-05
life-long,1,6.512536633018561e-05
light,23,0.001497883425594269
light-waves,1,6.512536633018561e-05
lightning,5,0.00032562683165092806
likelihood,2,0.00013025073266037122
limit,3,0.00019537609899055683
limitation,4,0.00026050146532074245
limitations,1,6.512536633018561e-05
limited,6,0.00039075219798111367
limiting,1,6.512536633018561e-05
limits,4,0.00026050146532074245
linked,1,6.512536633018561e-05
links,3,0.00019537609899055683
lips,1,6.512536633018561e-05
listen,2,0.00013025073266037122
live,1,6.512536633018561e-05
lived,1,6.512536633018561e-05
lives,2,0.00013025073266037122
living,4,0.00026050146532074245
located,7,0.0004558775643112992
locations,1,6.512536633018561e-05
logic,30,0.0019537609899055682
logical,23,0.001497883425594269
logically,12,0.0007815043959622273
logically--so,1,6.512536633018561e-05
logician,1,6.512536633018561e-05
long-lived,1,6.512536633018561e-05
longest-lived,1,6.512536633018561e-05
looked,1,6.512536633018561e-05
loose,1,6.512536633018561e-05
loosen,1,6.512536633018561e-05
lot,1,6.512536633018561e-05
loud,1,6.512536633018561e-05
love,11,0.0007163790296320417
loves,18,0.001172256593943341
loving,7,0.0004558775643112992
lowest,1,6.512536633018561e-05
luck,2,0.00013025073266037122
luminously,1,6.512536633018561e-05
lying,1,6.512536633018561e-05
machine-readable,1,6.512536633018561e-05
magnifies,1,6.512536633018561e-05
main,7,0.0004558775643112992
maintain,1,6.512536633018561e-05
maintained,5,0.00032562683165092806
maintaining,1,6.512536633018561e-05
majority,1,6.512536633018561e-05
man's,11,0.0007163790296320417
man-made,1,6.512536633018561e-05
manager,1,6.512536633018561e-05
mankind,2,0.00013025073266037122
manner,5,0.00032562683165092806
many--profess,1,6.512536633018561e-05
map,2,0.00013025073266037122
marching,1,6.512536633018561e-05
mark,2,0.00013025073266037122
marked,2,0.00013025073266037122
marriage,1,6.512536633018561e-05
mask,5,0.00032562683165092806
mass,2,0.00013025073266037122
match,1,6.512536633018561e-05
material,5,0.00032562683165092806
mathematical,4,0.00026050146532074245
mathematician,3,0.00019537609899055683
mathematicians,3,0.00019537609899055683
mathematics,7,0.0004558775643112992
matter,44,0.0028655161185281667
matters,6,0.00039075219798111367
maximum,1,6.512536633018561e-05
meal,2,0.00013025073266037122
meaning,13,0.0008466297622924129
meanings,1,6.512536633018561e-05
meant,9,0.0005861282969716704
measure,3,0.00019537609899055683
medium,8,0.0005210029306414849
meet,3,0.00019537609899055683
melt,1,6.512536633018561e-05
memories,1,6.512536633018561e-05
memory,25,0.0016281341582546401
men's,1,6.512536633018561e-05
mental,33,0.002149137088896125
mention,1,6.512536633018561e-05
mercilessly,1,6.512536633018561e-05
mere,19,0.0012373819602735266
merest,1,6.512536633018561e-05
merges,1,6.512536633018561e-05
merit,2,0.00013025073266037122
merits,1,6.512536633018561e-05
met,3,0.00019537609899055683
metaphorically,1,6.512536633018561e-05
metaphysical,4,0.00026050146532074245
metaphysician,2,0.00013025073266037122
metaphysicians,2,0.00013025073266037122
metaphysics,4,0.00026050146532074245
method,7,0.0004558775643112992
methodical,2,0.00013025073266037122
methods,2,0.00013025073266037122
microscope,4,0.00026050146532074245
middle,1,6.512536633018561e-05
middle-aged,1,6.512536633018561e-05
midst,1,6.512536633018561e-05
miles,1,6.512536633018561e-05
mind,84,0.005470530771735591
mind's,2,0.00013025073266037122
mind--not,1,6.512536633018561e-05
minds,50,0.0032562683165092803
mineralogist,1,6.512536633018561e-05
minor,1,6.512536633018561e-05
minute,2,0.00013025073266037122
minutes,4,0.00026050146532074245
miracle,1,6.512536633018561e-05
misery,1,6.512536633018561e-05
misleading,6,0.00039075219798111367
misleadingness,1,6.512536633018561e-05
mission,3,0.00019537609899055683
mistake,1,6.512536633018561e-05
mistaken,4,0.00026050146532074245
mistakes,1,6.512536633018561e-05
misunderstanding,1,6.512536633018561e-05
mitigate,1,6.512536633018561e-05
mode,1,6.512536633018561e-05
modern,6,0.00039075219798111367
modest,2,0.00013025073266037122
modification,1,6.512536633018561e-05
modifications,1,6.512536633018561e-05
modified,2,0.00013025073266037122
modify,1,6.512536633018561e-05
moment,14,0.0009117551286225985
momentary,1,6.512536633018561e-05
moments,2,0.00013025073266037122
monad,1,6.512536633018561e-05
monadism,1,6.512536633018561e-05
money,3,0.00019537609899055683
monism,1,6.512536633018561e-05
month,1,6.512536633018561e-05
moon,2,0.00013025073266037122
morning,2,0.00013025073266037122
mortal,21,0.0013676326929338977
mortality,2,0.00013025073266037122
mortals,2,0.00013025073266037122
motion,12,0.0007815043959622273
motions,2,0.00013025073266037122
moved,1,6.512536633018561e-05
movements,1,6.512536633018561e-05
multiplication,1,6.512536633018561e-05
multiplicity,1,6.512536633018561e-05
multiplied,3,0.00019537609899055683
musical,1,6.512536633018561e-05
mutually,1,6.512536633018561e-05
mysterious,3,0.00019537609899055683
mystic,1,6.512536633018561e-05
mystical,1,6.512536633018561e-05
mysticism,1,6.512536633018561e-05
naked,3,0.00019537609899055683
named,4,0.00026050146532074245
names,3,0.00019537609899055683
narrow,6,0.00039075219798111367
nation,1,6.512536633018561e-05
native,1,6.512536633018561e-05
natural,14,0.0009117551286225985
naturally,9,0.0005861282969716704
nature,57,0.0037121458808205797
naval,2,0.00013025073266037122
nearer,5,0.00032562683165092806
nearest,1,6.512536633018561e-05
nearness,1,6.512536633018561e-05
necessity,7,0.0004558775643112992
neck,3,0.00019537609899055683
negative,2,0.00013025073266037122
neglect,2,0.00013025073266037122
negligible,1,6.512536633018561e-05
nerves,2,0.00013025073266037122
network,1,6.512536633018561e-05
neutral,4,0.00026050146532074245
newness,1,6.512536633018561e-05
news,1,6.512536633018561e-05
newsletter,1,6.512536633018561e-05
newspaper,3,0.00019537609899055683
newspapers,1,6.512536633018561e-05
night,2,0.00013025073266037122
ninety-three,1,6.512536633018561e-05
noise,4,0.00026050146532074245
noises,1,6.512536633018561e-05
nominative,1,6.512536633018561e-05
non-existence,1,6.512536633018561e-05
non-logical,1,6.512536633018561e-05
non-mental,2,0.00013025073266037122
non-profit,1,6.512536633018561e-05
nonproprietary,1,6.512536633018561e-05
nook,1,6.512536633018561e-05
normal,4,0.00026050146532074245
north,10,0.0006512536633018561
not-Self,4,0.00026050146532074245
notably,2,0.00013025073266037122
noteworthy,1,6.512536633018561e-05
notice,4,0.00026050146532074245
noticed,2,0.00013025073266037122
noticing,1,6.512536633018561e-05
notifies,1,6.512536633018561e-05
notion,3,0.00019537609899055683
notions,1,6.512536633018561e-05
notoriously,2,0.00013025073266037122
nouns,1,6.512536633018561e-05
nourishing,2,0.00013025073266037122
novelist,1,6.512536633018561e-05
nowadays,1,6.512536633018561e-05
nowhen,1,6.512536633018561e-05
numerous,1,6.512536633018561e-05
object,104,0.006773038098339303
object--in,1,6.512536633018561e-05
object-relation,2,0.00013025073266037122
object-terms,2,0.00013025073266037122
objection,4,0.00026050146532074245
objectionable,1,6.512536633018561e-05
objections,5,0.00032562683165092806
objective,1,6.512536633018561e-05
objects,97,0.006317160534028004
objects--it,1,6.512536633018561e-05
oblivious,1,6.512536633018561e-05
oblong,2,0.00013025073266037122
obscure,1,6.512536633018561e-05
observation,3,0.00019537609899055683
observe,1,6.512536633018561e-05
observed,6,0.00039075219798111367
observing,1,6.512536633018561e-05
obsolete,1,6.512536633018561e-05
obstacle,1,6.512536633018561e-05
obstacles,1,6.512536633018561e-05
obstinate,1,6.512536633018561e-05
obtaining,3,0.00019537609899055683
obtuse,1,6.512536633018561e-05
obvious,10,0.0006512536633018561
obviousness,1,6.512536633018561e-05
obviousness--the,1,6.512536633018561e-05
occasion,2,0.00013025073266037122
occupant,1,6.512536633018561e-05
occupied,3,0.00019537609899055683
occupies,2,0.00013025073266037122
occupy,5,0.00032562683165092806
occupying,1,6.512536633018561e-05
occur,7,0.0004558775643112992
occurred,2,0.00013025073266037122
occurrence,4,0.00026050146532074245
occurring,2,0.00013025073266037122
occurs,4,0.00026050146532074245
odd,1,6.512536633018561e-05
offers,3,0.00019537609899055683
office,1,6.512536633018561e-05
official,3,0.00019537609899055683
oftener,1,6.512536633018561e-05
omission,1,6.512536633018561e-05
oneself,1,6.512536633018561e-05
one—the,1,6.512536633018561e-05
online,4,0.00026050146532074245
opaque,1,6.512536633018561e-05
operated,1,6.512536633018561e-05
operation,4,0.00026050146532074245
operative,1,6.512536633018561e-05
opinion,14,0.0009117551286225985
opinions,3,0.00019537609899055683
opportunities,1,6.512536633018561e-05
opportunity,1,6.512536633018561e-05
opposed,14,0.0009117551286225985
opposing,2,0.00013025073266037122
opposites,1,6.512536633018561e-05
opposition,2,0.00013025073266037122
orator,1,6.512536633018561e-05
orderly,1,6.512536633018561e-05
ordinary,7,0.0004558775643112992
ordnance,1,6.512536633018561e-05
organism,2,0.00013025073266037122
organization,2,0.00013025073266037122
organized,1,6.512536633018561e-05
organizing,1,6.512536633018561e-05
organs,1,6.512536633018561e-05
origin,1,6.512536633018561e-05
original,2,0.00013025073266037122
originally,1,6.512536633018561e-05
originator,1,6.512536633018561e-05
outcome,1,6.512536633018561e-05
outdated,1,6.512536633018561e-05
outer,8,0.0005210029306414849
outline,2,0.00013025073266037122
outlines,1,6.512536633018561e-05
outward,1,6.512536633018561e-05
oval,1,6.512536633018561e-05
overlooked,2,0.00013025073266037122
owed,1,6.512536633018561e-05
owner,3,0.00019537609899055683
owns,2,0.00013025073266037122
paid,6,0.00039075219798111367
pain,2,0.00013025073266037122
painfully,1,6.512536633018561e-05
painter,3,0.00019537609899055683
pair,3,0.00019537609899055683
pairs,4,0.00026050146532074245
pale,2,0.00013025073266037122
palpable,1,6.512536633018561e-05
paper,2,0.00013025073266037122
papers,1,6.512536633018561e-05
paperwork,1,6.512536633018561e-05
paradoxes,1,6.512536633018561e-05
paradoxical,1,6.512536633018561e-05
paragraph,10,0.0006512536633018561
paragraphs,3,0.00019537609899055683
parallel,2,0.00013025073266037122
partake,2,0.00013025073266037122
partial,3,0.00019537609899055683
partially,1,6.512536633018561e-05
participate,2,0.00013025073266037122
participation,2,0.00013025073266037122
particularity,2,0.00013025073266037122
particulars,26,0.0016932595245848258
partly,5,0.00032562683165092806
partly--and,1,6.512536633018561e-05
party,1,6.512536633018561e-05
pass,10,0.0006512536633018561
passage,1,6.512536633018561e-05
passes,1,6.512536633018561e-05
passing,2,0.00013025073266037122
past--nor,1,6.512536633018561e-05
past--not,1,6.512536633018561e-05
patch,10,0.0006512536633018561
patches,3,0.00019537609899055683
pausing,1,6.512536633018561e-05
pay,1,6.512536633018561e-05
paying,3,0.00019537609899055683
payments,3,0.00019537609899055683
peace,1,6.512536633018561e-05
peculiar,1,6.512536633018561e-05
peculiarly,1,6.512536633018561e-05
people,38,0.002474763920547053
people's,8,0.0005210029306414849
perceive,12,0.0007815043959622273
perceived,8,0.0005210029306414849
perceiving,3,0.00019537609899055683
perception,13,0.0008466297622924129
perceptions,6,0.00039075219798111367
percipi,1,6.512536633018561e-05
percipient,2,0.00013025073266037122
perfect,3,0.00019537609899055683
perfection,1,6.512536633018561e-05
perfectly,6,0.00039075219798111367
perform,3,0.00019537609899055683
performances,1,6.512536633018561e-05
performed,6,0.00039075219798111367
performing,3,0.00019537609899055683
periodic,1,6.512536633018561e-05
permanence,1,6.512536633018561e-05
permanent,7,0.0004558775643112992
permission,6,0.00039075219798111367
permitted,2,0.00013025073266037122
perpendiculars,3,0.00019537609899055683
perpetual,1,6.512536633018561e-05
persists,3,0.00019537609899055683
person,33,0.002149137088896125
personal,4,0.00026050146532074245
persons,1,6.512536633018561e-05
perspective,1,6.512536633018561e-05
persuade,2,0.00013025073266037122
persuaded,1,6.512536633018561e-05
persuading,1,6.512536633018561e-05
perturbed,1,6.512536633018561e-05
phantasmagoria,1,6.512536633018561e-05
phenomena,9,0.0005861282969716704
phenomenon,2,0.00013025073266037122
philosopher,10,0.0006512536633018561
philosopher's,1,6.512536633018561e-05
philosophers,34,0.0022142624552263105
philosophers--or,1,6.512536633018561e-05
philosophers--that,1,6.512536633018561e-05
philosophic,6,0.00039075219798111367
philosophical,10,0.0006512536633018561
philosophies,2,0.00013025073266037122
philosophize,1,6.512536633018561e-05
philosophy,70,0.004558775643112993
philosophy--for,1,6.512536633018561e-05
philosophy--the,1,6.512536633018561e-05
phrase,9,0.0005861282969716704
physical,99,0.0064474112666883755
physics,1,6.512536633018561e-05
physiological,1,6.512536633018561e-05
physiology,1,6.512536633018561e-05
piece,10,0.0006512536633018561
piecemeal,2,0.00013025073266037122
pink,1,6.512536633018561e-05
places--London,1,6.512536633018561e-05
placing,1,6.512536633018561e-05
plain,15,0.0009768804949527841
plainly,4,0.00026050146532074245
plan,2,0.00013025073266037122
plane,1,6.512536633018561e-05
planet,1,6.512536633018561e-05
plausibility,1,6.512536633018561e-05
playing,1,6.512536633018561e-05
pleasure,2,0.00013025073266037122
poet,2,0.00013025073266037122
poison,2,0.00013025073266037122
poisonous,1,6.512536633018561e-05
position,8,0.0005210029306414849
positions,4,0.00026050146532074245
positive,4,0.00026050146532074245
positively,1,6.512536633018561e-05
possess,1,6.512536633018561e-05
possessed,1,6.512536633018561e-05
possession,1,6.512536633018561e-05
possibilities,7,0.0004558775643112992
possibility,9,0.0005861282969716704
posted,4,0.00026050146532074245
poverty,1,6.512536633018561e-05
power,10,0.0006512536633018561
powerful,2,0.00013025073266037122
powerlessness,1,6.512536633018561e-05
powers,1,6.512536633018561e-05
practical,8,0.0005210029306414849
practically,3,0.00019537609899055683
practice,1,6.512536633018561e-05
practised,1,6.512536633018561e-05
pre-eminently,1,6.512536633018561e-05
preceded,2,0.00013025073266037122
preceding,9,0.0005861282969716704
precise,7,0.0004558775643112992
precisely,1,6.512536633018561e-05
predicate,3,0.00019537609899055683
prefer,4,0.00026050146532074245
preferable,1,6.512536633018561e-05
prejudices,7,0.0004558775643112992
preliminary,3,0.00019537609899055683
premiss,6,0.00039075219798111367
premisses,15,0.0009768804949527841
prepare,2,0.00013025073266037122
preparing,1,6.512536633018561e-05
prepositions,6,0.00039075219798111367
preposterous,2,0.00013025073266037122
prescribe,1,6.512536633018561e-05
presence,1,6.512536633018561e-05
preservation,1,6.512536633018561e-05
preserve,3,0.00019537609899055683
press,3,0.00019537609899055683
pressing,1,6.512536633018561e-05
pressure,1,6.512536633018561e-05
pressures,1,6.512536633018561e-05
presume,2,0.00013025073266037122
presumption,1,6.512536633018561e-05
presupposed,1,6.512536633018561e-05
presupposes,3,0.00019537609899055683
pretty,1,6.512536633018561e-05
prevent,1,6.512536633018561e-05
prevents,2,0.00013025073266037122
previous,11,0.0007163790296320417
primitive,1,6.512536633018561e-05
principle,55,0.0035818951481602084
principles,47,0.0030608922175187235
principles--perhaps,1,6.512536633018561e-05
print,4,0.00026050146532074245
printed,3,0.00019537609899055683
priori,55,0.0035818951481602084
prison,2,0.00013025073266037122
privacy,2,0.00013025073266037122
private,22,0.0014327580592640833
probability,18,0.001172256593943341
probable,22,0.0014327580592640833
proceed,7,0.0004558775643112992
proceeded,1,6.512536633018561e-05
proceeds,1,6.512536633018561e-05
process,9,0.0005861282969716704
processes,1,6.512536633018561e-05
processing,1,6.512536633018561e-05
produce,4,0.00026050146532074245
produced,3,0.00019537609899055683
produces,3,0.00019537609899055683
producing,1,6.512536633018561e-05
product,7,0.0004558775643112992
production,1,6.512536633018561e-05
products,1,6.512536633018561e-05
profit--the,1,6.512536633018561e-05
profitable,1,6.512536633018561e-05
profited,1,6.512536633018561e-05
profits,1,6.512536633018561e-05
profoundest,1,6.512536633018561e-05
progress,1,6.512536633018561e-05
progressively,1,6.512536633018561e-05
prohibition,1,6.512536633018561e-05
prolonged,1,6.512536633018561e-05
prominently,4,0.00026050146532074245
promote,1,6.512536633018561e-05
promoting,2,0.00013025073266037122
promotion,1,6.512536633018561e-05
pronounce,1,6.512536633018561e-05
pronouns,1,6.512536633018561e-05
proof,10,0.0006512536633018561
proofread,1,6.512536633018561e-05
proofs,2,0.00013025073266037122
proper,5,0.00032562683165092806
properly,2,0.00013025073266037122
properties,16,0.0010420058612829698
property,19,0.0012373819602735266
